Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
518,Entry Long,enter long,2024-08-05 04:00,51240.55,1.795453,4524.56,4.92,48126.10,3.15,4563.20,4.96,3018.17,3.28
517,Exit Long,win,2024-08-03 20:00,60987.37,1.519623,603.94,0.66,43601.54,0.42,642.46,0.70,353.87,0.38
517,Entry Long,enter long,2024-08-03 19:00,60541.33,1.519623,603.94,0.66,43601.54,0.42,642.46,0.70,353.87,0.38
516,Exit Long,loss,2024-08-02 21:00,61703.78,1.469767,-1382.87,-1.50,42997.60,-0.96,756.52,0.82,3208.28,3.49
516,Entry Long,enter long,2024-08-02 13:30,62594.94,1.469767,-1382.87,-1.50,42997.60,-0.96,756.52,0.82,3208.28,3.49
515,Exit Long,win,2024-08-02 02:30,64568.17,1.440544,939.30,1.02,44380.47,0.65,1020.95,1.11,92.36,0.10
515,Entry Long,enter long,2024-08-02 00:00,63864.75,1.440544,939.30,1.02,44380.47,0.65,1020.95,1.11,92.36,0.10
514,Exit Long,sl limit,2024-08-01 09:00,63455.49,1.432769,-1156.05,-1.26,43441.17,-0.80,306.06,0.33,1119.69,1.22
514,Entry Long,enter long,2024-08-01 08:00,64211.29,1.432769,-1156.05,-1.26,43441.17,-0.80,306.06,0.33,1119.69,1.22
513,Exit Long,win,2024-08-01 01:00,64378.03,1.432962,177.60,0.19,44597.22,0.12,355.82,0.39,931.21,1.01
513,Entry Long,enter long,2024-07-31 19:30,64202.66,1.432962,177.60,0.19,44597.22,0.12,355.82,0.39,931.21,1.01
512,Exit Long,win,2024-07-31 07:00,66470.90,1.39111,394.59,0.43,44419.63,0.27,454.25,0.49,276.92,0.30
512,Entry Long,enter long,2024-07-31 04:00,66134.21,1.39111,394.59,0.43,44419.63,0.27,454.25,0.49,276.92,0.30
511,Exit Long,win,2024-07-30 18:30,66381.38,1.393141,404.85,0.44,44025.04,0.28,492.26,0.53,38.99,0.04
511,Entry Long,enter long,2024-07-30 18:00,66037.81,1.393141,404.85,0.44,44025.04,0.28,492.26,0.53,38.99,0.04
510,Exit Long,loss,2024-07-30 14:30,66205.06,1.380841,-654.65,-0.71,43620.19,-0.45,404.89,0.44,1771.44,1.92
510,Entry Long,enter long,2024-07-30 03:30,66626.02,1.380841,-654.65,-0.71,43620.19,-0.45,404.89,0.44,1771.44,1.92
509,Exit Long,win,2024-07-29 22:30,66816.65,1.387333,623.10,0.68,44274.84,0.43,752.26,0.82,486.88,0.53
509,Entry Long,enter long,2024-07-29 18:00,66314.26,1.387333,623.10,0.68,44274.84,0.43,752.26,0.82,486.88,0.53
508,Exit Long,loss,2024-07-28 05:00,67822.34,1.340994,-1123.82,-1.22,43651.73,-0.78,716.19,0.78,2580.10,2.80
508,Entry Long,enter long,2024-07-27 11:00,68605.82,1.340994,-1123.82,-1.22,43651.73,-0.78,716.19,0.78,2580.10,2.80
507,Exit Long,win,2024-07-26 20:30,68055.37,1.363312,706.80,0.77,44775.55,0.49,996.67,1.08,44.56,0.05
507,Entry Long,enter long,2024-07-26 14:30,67482.71,1.363312,706.80,0.77,44775.55,0.49,996.67,1.08,44.56,0.05
506,Exit Long,win,2024-07-26 03:00,67302.01,1.374556,436.58,0.47,44068.75,0.30,477.20,0.52,40.95,0.04
506,Entry Long,enter long,2024-07-26 01:30,66930.70,1.374556,436.58,0.47,44068.75,0.30,477.20,0.52,40.95,0.04
505,Exit Long,loss,2024-07-25 03:00,64467.17,1.388935,-2531.89,-2.75,43632.17,-1.73,674.07,0.73,3390.33,3.68
505,Entry Long,enter long,2024-07-24 09:30,66237.79,1.388935,-2531.89,-2.75,43632.17,-1.73,674.07,0.73,3390.33,3.68
504,Exit Long,win,2024-07-24 07:00,66709.03,1.388386,544.05,0.59,46164.06,0.37,724.08,0.79,57.50,0.06
504,Entry Long,enter long,2024-07-24 06:30,66263.98,1.388386,544.05,0.59,46164.06,0.37,724.08,0.79,57.50,0.06
503,Exit Long,loss,2024-07-23 08:30,67256.56,1.367148,-123.85,-0.13,45620.01,-0.08,574.07,0.62,1800.57,1.96
503,Entry Long,enter long,2024-07-22 19:00,67293.33,1.367148,-123.85,-0.13,45620.01,-0.08,574.07,0.62,1800.57,1.96
502,Exit Long,win,2024-07-20 19:30,67331.00,1.371146,246.96,0.27,45743.86,0.17,446.67,0.49,272.45,0.30
502,Entry Long,enter long,2024-07-20 15:00,67097.12,1.371146,246.96,0.27,45743.86,0.17,446.67,0.49,272.45,0.30
501,Exit Long,loss,2024-07-20 09:00,66762.89,1.377861,-83.60,-0.09,45496.90,-0.06,226.28,0.25,676.20,0.73
501,Entry Long,enter long,2024-07-19 16:30,66770.15,1.377861,-83.60,-0.09,45496.90,-0.06,226.28,0.25,676.20,0.73
500,Exit Long,win,2024-07-19 06:00,64200.31,1.443683,611.05,0.66,45580.50,0.42,734.47,0.80,454.30,0.49
500,Entry Long,enter long,2024-07-19 01:30,63725.88,1.443683,611.05,0.66,45580.50,0.42,734.47,0.80,454.30,0.49
499,Exit Long,loss,2024-07-17 19:00,64644.05,1.405608,-1208.91,-1.31,44969.45,-0.83,83.66,0.09,2234.19,2.43
499,Entry Long,enter long,2024-07-17 01:00,65452.07,1.405608,-1208.91,-1.31,44969.45,-0.83,83.66,0.09,2234.19,2.43
498,Exit Long,loss,2024-07-16 05:00,63786.18,1.425226,-1163.42,-1.26,46178.35,-0.79,31.97,0.03,2990.68,3.25
498,Entry Long,enter long,2024-07-15 22:30,64551.15,1.425226,-1163.42,-1.26,46178.35,-0.79,31.97,0.03,2990.68,3.25
497,Exit Long,win,2024-07-12 23:30,58129.82,1.587829,226.54,0.25,47341.77,0.15,374.69,0.41,1196.31,1.30
497,Entry Long,enter long,2024-07-12 13:00,57940.72,1.587829,226.54,0.25,47341.77,0.15,374.69,0.41,1196.31,1.30
496,Exit Long,loss,2024-07-10 16:00,57843.33,1.564964,-1550.26,-1.68,47115.24,-1.04,65.22,0.07,2514.42,2.73
496,Entry Long,enter long,2024-07-10 02:00,58787.28,1.564964,-1550.26,-1.68,47115.24,-1.04,65.22,0.07,2514.42,2.73
495,Exit Long,win,2024-07-08 20:30,57297.94,1.629675,1302.92,1.42,48665.49,0.88,1459.03,1.59,218.59,0.24
495,Entry Long,enter long,2024-07-08 18:00,56452.94,1.629675,1302.92,1.42,48665.49,0.88,1459.03,1.59,218.59,0.24
494,Exit Long,win,2024-07-08 15:30,56693.36,1.6523,1600.22,1.74,47362.57,1.10,1821.59,1.98,1163.60,1.26
494,Entry Long,enter long,2024-07-08 08:00,55679.93,1.6523,1600.22,1.74,47362.57,1.10,1821.59,1.98,1163.60,1.26
493,Exit Long,win,2024-07-06 20:30,58396.04,1.586703,583.32,0.63,45762.35,0.40,725.67,0.79,191.60,0.21
493,Entry Long,enter long,2024-07-06 18:30,57981.86,1.586703,583.32,0.63,45762.35,0.40,725.67,0.79,191.60,0.21
492,Exit Long,win,2024-07-06 00:00,56573.82,1.630447,166.97,0.18,45179.03,0.12,931.93,1.01,617.21,0.67
492,Entry Long,enter long,2024-07-05 18:00,56426.21,1.630447,166.97,0.18,45179.03,0.12,931.93,1.01,617.21,0.67
491,Exit Long,loss,2024-07-04 09:30,58104.88,1.569514,-876.81,-0.95,45012.05,-0.60,649.45,0.71,2949.28,3.20
491,Entry Long,enter long,2024-07-04 00:00,58616.84,1.569514,-876.81,-0.95,45012.05,-0.60,649.45,0.71,2949.28,3.20
490,Exit Long,win,2024-07-03 16:00,60247.18,1.527689,-34.63,-0.04,45888.86,-0.02,73.47,0.08,1336.21,1.45
490,Entry Long,enter long,2024-07-03 12:30,60221.66,1.527689,-34.63,-0.04,45888.86,-0.02,73.47,0.08,1336.21,1.45
489,Exit Long,loss,2024-07-03 07:30,60538.04,1.512432,-513.74,-0.56,45923.49,-0.35,101.80,0.11,1926.46,2.09
489,Entry Long,enter long,2024-07-03 01:30,60829.17,1.512432,-513.74,-0.56,45923.49,-0.35,101.80,0.11,1926.46,2.09
488,Exit Long,loss,2024-07-02 18:00,62188.33,1.477033,-219.31,-0.24,46437.23,-0.15,56.99,0.06,883.79,0.96
488,Entry Long,enter long,2024-07-02 08:00,62287.02,1.477033,-219.31,-0.24,46437.23,-0.15,56.99,0.06,883.79,0.96
487,Exit Long,win,2024-07-01 21:00,63117.79,1.458137,-39.17,-0.04,46656.54,-0.03,56.23,0.06,529.02,0.57
487,Entry Long,enter long,2024-07-01 15:00,63094.17,1.458137,-39.17,-0.04,46656.54,-0.03,56.23,0.06,529.02,0.57
486,Exit Long,loss,2024-06-28 18:00,60601.16,1.499725,-1188.02,-1.29,46695.71,-0.80,635.81,0.69,2094.06,2.28
486,Entry Long,enter long,2024-06-28 06:30,61344.54,1.499725,-1188.02,-1.29,46695.71,-0.80,635.81,0.69,2094.06,2.28
485,Exit Long,win,2024-06-28 05:00,61663.26,1.496518,206.48,0.22,47883.73,0.14,292.87,0.32,456.17,0.50
485,Entry Long,enter long,2024-06-28 01:00,61476.03,1.496518,206.48,0.22,47883.73,0.14,292.87,0.32,456.17,0.50
484,Exit Long,win,2024-06-26 07:30,61767.72,1.500832,629.09,0.68,47677.25,0.43,738.15,0.80,230.56,0.25
484,Entry Long,enter long,2024-06-26 04:00,61299.33,1.500832,629.09,0.68,47677.25,0.43,738.15,0.80,230.56,0.25
483,Exit Long,win,2024-06-25 19:30,62094.26,1.490743,492.76,0.54,47048.16,0.34,657.08,0.71,116.42,0.13
483,Entry Long,enter long,2024-06-25 17:00,61714.19,1.490743,492.76,0.54,47048.16,0.34,657.08,0.71,116.42,0.13
482,Exit Long,win,2024-06-25 08:00,62080.45,1.507453,1509.15,1.64,46555.40,1.04,1595.59,1.73,63.33,0.07
482,Entry Long,enter long,2024-06-25 06:30,61030.08,1.507453,1509.15,1.64,46555.40,1.04,1595.59,1.73,63.33,0.07
481,Exit Long,win,2024-06-25 03:30,61462.52,1.512448,884.91,0.96,45046.25,0.61,1050.70,1.14,331.68,0.36
481,Entry Long,enter long,2024-06-25 01:00,60828.52,1.512448,884.91,0.96,45046.25,0.61,1050.70,1.14,331.68,0.36
480,Exit Long,win,2024-06-24 17:00,60206.05,1.529564,15.39,0.02,44161.34,0.01,488.83,0.53,2605.75,2.83
480,Entry Long,enter long,2024-06-24 10:30,60147.85,1.529564,15.39,0.02,44161.34,0.01,488.83,0.53,2605.75,2.83
479,Exit Long,sl limit,2024-06-24 10:30,60182.55,1.512884,-1023.98,-1.11,44145.95,-0.71,267.91,0.29,987.56,1.07
479,Entry Long,enter long,2024-06-24 09:30,60810.99,1.512884,-1023.98,-1.11,44145.95,-0.71,267.91,0.29,987.56,1.07
478,Exit Long,win,2024-06-22 08:00,64366.29,1.430855,25.23,0.03,45169.93,0.02,84.69,0.09,136.90,0.15
478,Entry Long,enter long,2024-06-22 02:30,64297.19,1.430855,25.23,0.03,45169.93,0.02,84.69,0.09,136.90,0.15
477,Exit Long,win,2024-06-19 18:30,65090.49,1.418456,254.30,0.28,45144.70,0.18,297.67,0.32,268.52,0.29
477,Entry Long,enter long,2024-06-19 13:00,64859.23,1.418456,254.30,0.28,45144.70,0.18,297.67,0.32,268.52,0.29
476,Exit Long,win,2024-06-19 11:00,65184.98,1.417515,326.93,0.36,44890.40,0.23,483.50,0.53,222.14,0.24
476,Entry Long,enter long,2024-06-19 08:00,64902.31,1.417515,326.93,0.36,44890.40,0.23,483.50,0.53,222.14,0.24
475,Exit Long,win,2024-06-19 04:30,65493.60,1.409769,257.15,0.28,44563.47,0.18,295.09,0.32,287.02,0.31
475,Entry Long,enter long,2024-06-19 01:00,65258.89,1.409769,257.15,0.28,44563.47,0.18,295.09,0.32,287.02,0.31
474,Exit Long,loss,2024-06-18 15:30,65220.80,1.404672,-459.56,-0.50,44306.31,-0.32,409.24,0.44,2042.57,2.22
474,Entry Long,enter long,2024-06-18 00:30,65495.68,1.404672,-459.56,-0.50,44306.31,-0.32,409.24,0.44,2042.57,2.22
473,Exit Long,sl limit,2024-06-17 19:30,65032.75,1.387049,-1869.22,-2.03,44765.87,-1.27,180.77,0.20,1833.14,1.99
473,Entry Long,enter long,2024-06-17 18:00,66327.83,1.387049,-1869.22,-2.03,44765.87,-1.27,180.77,0.20,1833.14,1.99
472,Exit Long,loss,2024-06-15 16:30,66168.69,1.389967,-101.29,-0.11,46635.10,-0.07,283.14,0.31,538.90,0.59
472,Entry Long,enter long,2024-06-15 08:00,66188.62,1.389967,-101.29,-0.11,46635.10,-0.07,283.14,0.31,538.90,0.59
471,Exit Long,win,2024-06-15 04:30,66259.45,1.39116,103.87,0.11,46736.39,0.07,151.94,0.17,177.13,0.19
471,Entry Long,enter long,2024-06-15 00:30,66131.83,1.39116,103.87,0.11,46736.39,0.07,151.94,0.17,177.13,0.19
470,Exit Long,loss,2024-06-13 04:30,67818.20,1.342491,-1027.88,-1.12,46632.52,-0.70,97.30,0.11,2093.89,2.28
470,Entry Long,enter long,2024-06-12 13:00,68529.31,1.342491,-1027.88,-1.12,46632.52,-0.70,97.30,0.11,2093.89,2.28
469,Exit Long,win,2024-06-11 20:00,67528.85,1.368365,330.36,0.36,47660.39,0.22,422.93,0.46,480.71,0.52
469,Entry Long,enter long,2024-06-11 18:00,67233.52,1.368365,330.36,0.36,47660.39,0.22,422.93,0.46,480.71,0.52
468,Exit Long,win,2024-06-11 12:00,66994.87,1.389464,1012.93,1.10,47330.04,0.69,1111.29,1.21,115.25,0.13
468,Entry Long,enter long,2024-06-11 09:30,66212.58,1.389464,1012.93,1.10,47330.04,0.69,1111.29,1.21,115.25,0.13
467,Exit Long,sl limit,2024-06-11 09:30,66317.75,1.372014,-1084.27,-1.18,46317.11,-0.74,237.95,0.26,1047.88,1.14
467,Entry Long,enter long,2024-06-11 03:30,67054.68,1.372014,-1084.27,-1.18,46317.11,-0.74,237.95,0.26,1047.88,1.14
466,Exit Long,sl limit,2024-06-10 19:30,69148.67,1.324172,-508.65,-0.55,47401.38,-0.34,214.09,0.23,472.03,0.51
466,Entry Long,enter long,2024-06-10 13:30,69477.35,1.324172,-508.65,-0.55,47401.38,-0.34,214.09,0.23,472.03,0.51
465,Exit Long,win,2024-06-10 08:30,69634.18,1.326727,311.83,0.34,47910.04,0.21,349.95,0.38,206.37,0.22
465,Entry Long,enter long,2024-06-10 06:30,69343.55,1.326727,311.83,0.34,47910.04,0.21,349.95,0.38,206.37,0.22
464,Exit Long,win,2024-06-06 05:30,71158.52,1.297869,280.72,0.31,47598.20,0.19,425.42,0.46,125.06,0.14
464,Entry Long,enter long,2024-06-05 17:00,70885.41,1.297869,280.72,0.31,47598.20,0.19,425.42,0.46,125.06,0.14
463,Exit Long,win,2024-06-04 18:30,70806.42,1.30509,335.03,0.36,47317.48,0.23,508.95,0.55,546.86,0.59
463,Entry Long,enter long,2024-06-04 13:00,70493.19,1.30509,335.03,0.36,47317.48,0.23,508.95,0.55,546.86,0.59
462,Exit Long,win,2024-06-04 06:00,69041.56,1.334308,49.07,0.05,46982.45,0.03,254.49,0.28,535.66,0.58
462,Entry Long,enter long,2024-06-03 23:30,68949.59,1.334308,49.07,0.05,46982.45,0.03,254.49,0.28,535.66,0.58
461,Exit Long,win,2024-06-03 19:30,69193.52,1.335501,334.31,0.36,46933.39,0.23,371.65,0.40,323.20,0.35
461,Entry Long,enter long,2024-06-03 17:00,68887.96,1.335501,334.31,0.36,46933.39,0.23,371.65,0.40,323.20,0.35
460,Exit Long,win,2024-06-03 06:00,69403.68,1.335015,581.11,0.63,46599.07,0.40,647.30,0.70,110.96,0.12
460,Entry Long,enter long,2024-06-03 04:30,68913.07,1.335015,581.11,0.63,46599.07,0.40,647.30,0.70,110.96,0.12
459,Exit Long,win,2024-05-31 20:30,67677.44,1.369101,583.40,0.63,46017.97,0.40,625.71,0.68,36.80,0.04
459,Entry Long,enter long,2024-05-31 17:00,67197.37,1.369101,583.40,0.63,46017.97,0.40,625.71,0.68,36.80,0.04
458,Exit Long,win,2024-05-30 04:30,67933.27,1.361322,405.27,0.44,45434.56,0.28,480.87,0.52,657.51,0.71
458,Entry Long,enter long,2024-05-30 01:30,67581.36,1.361322,405.27,0.44,45434.56,0.28,480.87,0.52,657.51,0.71
457,Exit Long,loss,2024-05-29 15:30,67659.06,1.34352,-1171.80,-1.27,45029.29,-0.80,0,0.00,1850.01,2.01
457,Entry Long,enter long,2024-05-29 00:30,68476.79,1.34352,-1171.80,-1.27,45029.29,-0.80,0,0.00,1850.01,2.01
456,Exit Long,sl limit,2024-05-27 21:30,68103.12,1.328891,-1571.34,-1.71,46201.09,-1.06,755.07,0.82,1535.14,1.67
456,Entry Long,enter long,2024-05-27 13:30,69230.63,1.328891,-1571.34,-1.71,46201.09,-1.06,755.07,0.82,1535.14,1.67
455,Exit Long,win,2024-05-25 12:00,69199.97,1.334299,259.75,0.28,47772.43,0.18,355.35,0.39,119.27,0.13
455,Entry Long,enter long,2024-05-25 09:30,68950.04,1.334299,259.75,0.28,47772.43,0.18,355.35,0.39,119.27,0.13
454,Exit Long,win,2024-05-24 20:00,68771.79,1.33932,33.80,0.04,47512.68,0.02,134.14,0.15,253.05,0.27
454,Entry Long,enter long,2024-05-24 17:00,68691.57,1.33932,33.80,0.04,47512.68,0.02,134.14,0.15,253.05,0.27
453,Exit Long,win,2024-05-24 08:00,67822.89,1.364938,500.22,0.54,47478.88,0.34,645.42,0.70,1064.93,1.16
453,Entry Long,enter long,2024-05-23 23:00,67402.32,1.364938,500.22,0.54,47478.88,0.34,645.42,0.70,1064.93,1.16
452,Exit Long,win,2024-05-22 09:00,70202.10,1.31868,500.31,0.54,46978.66,0.34,596.87,0.65,472.27,0.51
452,Entry Long,enter long,2024-05-22 05:30,69766.71,1.31868,500.31,0.54,46978.66,0.34,596.87,0.65,472.27,0.51
451,Exit Long,win,2024-05-22 04:30,70194.91,1.32182,711.17,0.77,46478.35,0.49,782.29,0.85,129.94,0.14
451,Entry Long,enter long,2024-05-21 22:30,69600.97,1.32182,711.17,0.77,46478.35,0.49,782.29,0.85,129.94,0.14
450,Exit Long,win,2024-05-21 05:00,71212.04,1.29803,361.65,0.39,45767.18,0.25,458.42,0.50,77.80,0.08
450,Entry Long,enter long,2024-05-21 01:30,70876.59,1.29803,361.65,0.39,45767.18,0.25,458.42,0.50,77.80,0.08
449,Exit Long,win,2024-05-18 14:00,67009.06,1.374937,59.59,0.06,45405.53,0.04,165.51,0.18,428.70,0.47
449,Entry Long,enter long,2024-05-18 07:30,66912.15,1.374937,59.59,0.06,45405.53,0.04,165.51,0.18,428.70,0.47
448,Exit Long,win,2024-05-14 20:00,61829.87,1.497641,525.13,0.57,45345.94,0.36,652.13,0.71,46.24,0.05
448,Entry Long,enter long,2024-05-14 18:30,61429.93,1.497641,525.13,0.57,45345.94,0.36,652.13,0.71,46.24,0.05
447,Exit Long,loss,2024-05-14 06:00,61952.72,1.468012,-1125.82,-1.22,44820.81,-0.77,35.94,0.04,1859.40,2.02
447,Entry Long,enter long,2024-05-13 19:30,62669.77,1.468012,-1125.82,-1.22,44820.81,-0.77,35.94,0.04,1859.40,2.02
446,Exit Long,win,2024-05-11 18:00,61045.91,1.50888,37.33,0.04,45946.63,0.03,141.56,0.15,309.26,0.34
446,Entry Long,enter long,2024-05-11 14:00,60972.36,1.50888,37.33,0.04,45946.63,0.03,141.56,0.15,309.26,0.34
445,Exit Long,win,2024-05-08 12:00,62737.16,1.470655,191.07,0.21,45909.30,0.13,361.85,0.39,1122.89,1.22
445,Entry Long,enter long,2024-05-07 22:30,62557.12,1.470655,191.07,0.21,45909.30,0.13,361.85,0.39,1122.89,1.22
444,Exit Long,loss,2024-05-07 21:30,62907.34,1.450816,-806.30,-0.88,45718.23,-0.55,142.59,0.15,1868.70,2.03
444,Entry Long,enter long,2024-05-07 11:00,63412.57,1.450816,-806.30,-0.88,45718.23,-0.55,142.59,0.15,1868.70,2.03
443,Exit Long,win,2024-05-07 08:30,64048.35,1.448359,691.10,0.75,46524.53,0.47,761.74,0.83,620.84,0.67
443,Entry Long,enter long,2024-05-07 05:30,63520.16,1.448359,691.10,0.75,46524.53,0.47,761.74,0.83,620.84,0.67
442,Exit Long,win,2024-05-03 23:30,63444.34,1.465737,918.76,1.00,45833.43,0.63,1032.62,1.12,284.83,0.31
442,Entry Long,enter long,2024-05-03 20:00,62767.03,1.465737,918.76,1.00,45833.43,0.63,1032.62,1.12,284.83,0.31
441,Exit Long,win,2024-05-03 06:30,60672.90,1.55095,2026.20,2.20,44914.66,1.42,2240.21,2.43,706.42,0.77
441,Entry Long,enter long,2024-05-03 00:30,59318.48,1.55095,2026.20,2.20,44914.66,1.42,2240.21,2.43,706.42,0.77
440,Exit Long,win,2024-05-02 02:00,57919.26,1.593181,202.20,0.22,42888.47,0.14,284.34,0.31,1285.31,1.40
440,Entry Long,enter long,2024-05-01 18:30,57746.08,1.593181,202.20,0.22,42888.47,0.14,284.34,0.31,1285.31,1.40
439,Exit Long,win,2024-05-01 12:00,57997.79,1.606824,1118.19,1.21,42686.27,0.79,1367.08,1.49,1066.44,1.16
439,Entry Long,enter long,2024-05-01 07:30,57255.79,1.606824,1118.19,1.21,42686.27,0.79,1367.08,1.49,1066.44,1.16
438,Exit Long,loss,2024-05-01 06:00,58029.80,1.522502,-3721.64,-4.04,41568.08,-2.56,0,0.00,5942.89,6.46
438,Entry Long,enter long,2024-04-30 18:00,60426.84,1.522502,-3721.64,-4.04,41568.08,-2.56,0,0.00,5942.89,6.46
437,Exit Long,sl limit,2024-04-30 13:30,59635.83,1.465428,-4679.74,-5.08,45289.72,-3.12,0,0.00,4644.78,5.05
437,Entry Long,enter long,2024-04-30 02:00,62780.29,1.465428,-4679.74,-5.08,45289.72,-3.12,0,0.00,4644.78,5.05
436,Exit Long,win,2024-04-29 16:00,63484.48,1.467459,1086.84,1.18,49969.46,0.73,1124.11,1.22,59.34,0.06
436,Entry Long,enter long,2024-04-29 13:00,62693.38,1.467459,1086.84,1.18,49969.46,0.73,1124.11,1.22,59.34,0.06
435,Exit Long,loss,2024-04-28 07:30,63780.01,1.441578,-129.65,-0.14,48882.62,-0.09,291.14,0.32,693.14,0.75
435,Entry Long,enter long,2024-04-28 00:00,63818.91,1.441578,-129.65,-0.14,48882.62,-0.09,291.14,0.32,693.14,0.75
434,Exit Long,loss,2024-04-27 07:00,63106.05,1.441239,-1122.27,-1.22,49012.27,-0.75,103.42,0.11,2100.84,2.28
434,Entry Long,enter long,2024-04-26 16:00,63833.96,1.441239,-1122.27,-1.22,49012.27,-0.75,103.42,0.11,2100.84,2.28
433,Exit Long,win,2024-04-25 09:30,64128.32,1.435712,-3.77,0.00,50134.54,0.00,493.90,0.54,1912.18,2.08
433,Entry Long,enter long,2024-04-24 19:30,64079.66,1.435712,-3.77,0.00,50134.54,0.00,493.90,0.54,1912.18,2.08
432,Exit Long,win,2024-04-24 18:00,64468.69,1.439885,753.61,0.82,50138.31,0.50,792.90,0.86,134.15,0.15
432,Entry Long,enter long,2024-04-24 14:00,63893.96,1.439885,753.61,0.82,50138.31,0.50,792.90,0.86,134.15,0.15
431,Exit Long,win,2024-04-23 18:30,66761.51,1.381159,134.61,0.15,49384.70,0.09,175.46,0.19,877.17,0.95
431,Entry Long,enter long,2024-04-23 13:00,66610.70,1.381159,134.61,0.15,49384.70,0.09,175.46,0.19,877.17,0.95
430,Exit Long,loss,2024-04-23 07:30,66553.63,1.38012,-221.53,-0.24,49250.09,-0.15,168.20,0.18,1158.13,1.26
430,Entry Long,enter long,2024-04-22 20:30,66660.86,1.38012,-221.53,-0.24,49250.09,-0.15,168.20,0.18,1158.13,1.26
429,Exit Long,win,2024-04-20 17:30,64999.39,1.421653,332.82,0.36,49471.62,0.22,390.04,0.42,196.55,0.21
429,Entry Long,enter long,2024-04-20 15:00,64713.40,1.421653,332.82,0.36,49471.62,0.22,390.04,0.42,196.55,0.21
428,Exit Long,win,2024-04-17 16:30,61700.28,1.511406,1180.08,1.28,49138.80,0.80,1231.45,1.34,36.80,0.04
428,Entry Long,enter long,2024-04-17 14:30,60870.47,1.511406,1180.08,1.28,49138.80,0.80,1231.45,1.34,36.80,0.04
427,Exit Long,win,2024-04-16 01:00,63358.20,1.463949,679.32,0.74,47958.72,0.46,1065.95,1.16,1643.10,1.79
427,Entry Long,enter long,2024-04-15 20:00,62843.69,1.463949,679.32,0.74,47958.72,0.46,1065.95,1.16,1643.10,1.79
426,Exit Long,loss,2024-04-15 19:00,63669.45,1.388218,-3685.03,-4.00,47279.41,-2.44,229.00,0.25,5504.27,5.98
426,Entry Long,enter long,2024-04-15 05:00,66271.98,1.388218,-3685.03,-4.00,47279.41,-2.44,229.00,0.25,5504.27,5.98
425,Exit Long,win,2024-04-13 23:00,64002.25,1.457307,1196.82,1.30,50964.44,0.80,1396.30,1.52,1085.49,1.18
425,Entry Long,enter long,2024-04-13 20:30,63130.14,1.457307,1196.82,1.30,50964.44,0.80,1396.30,1.52,1085.49,1.18
424,Exit Long,win,2024-04-12 21:30,67150.67,1.382299,748.43,0.81,49767.62,0.50,789.98,0.86,1164.06,1.26
424,Entry Long,enter long,2024-04-12 19:00,66555.75,1.382299,748.43,0.81,49767.62,0.50,789.98,0.86,1164.06,1.26
423,Exit Long,loss,2024-04-11 13:30,70497.98,1.304289,-123.80,-0.13,49019.19,-0.08,957.67,1.04,1279.41,1.39
423,Entry Long,enter long,2024-04-10 22:00,70536.48,1.304289,-123.80,-0.13,49019.19,-0.08,957.67,1.04,1279.41,1.39
422,Exit Long,win,2024-04-10 10:30,69531.08,1.335913,813.57,0.88,49142.98,0.55,918.38,1.00,1861.26,2.02
422,Entry Long,enter long,2024-04-10 04:00,68866.72,1.335913,813.57,0.88,49142.98,0.55,918.38,1.00,1861.26,2.02
421,Exit Long,win,2024-04-10 00:00,69446.09,1.334034,569.63,0.62,48329.41,0.39,806.78,0.88,663.34,0.72
421,Entry Long,enter long,2024-04-09 17:00,68963.73,1.334034,569.63,0.62,48329.41,0.39,806.78,0.88,663.34,0.72
420,Exit Long,loss,2024-04-09 15:30,69204.22,1.299747,-2124.77,-2.31,47759.79,-1.42,206.23,0.22,3355.61,3.65
420,Entry Long,enter long,2024-04-09 00:30,70782.98,1.299747,-2124.77,-2.31,47759.79,-1.42,206.23,0.22,3355.61,3.65
419,Exit Long,win,2024-04-08 16:30,71922.37,1.285619,391.00,0.42,49884.55,0.26,691.94,0.75,416.83,0.45
419,Entry Long,enter long,2024-04-08 08:00,71560.84,1.285619,391.00,0.42,49884.55,0.26,691.94,0.75,416.83,0.45
418,Exit Long,win,2024-04-07 08:30,69578.38,1.328676,373.36,0.41,49493.55,0.25,505.46,0.55,232.34,0.25
418,Entry Long,enter long,2024-04-06 22:00,69241.85,1.328676,373.36,0.41,49493.55,0.25,505.46,0.55,232.34,0.25
417,Exit Long,win,2024-04-06 08:30,68008.53,1.356521,181.34,0.20,49120.19,0.12,304.64,0.33,366.29,0.40
417,Entry Long,enter long,2024-04-06 03:30,67820.52,1.356521,181.34,0.20,49120.19,0.12,304.64,0.33,366.29,0.40
416,Exit Long,win,2024-04-05 18:30,67950.33,1.364658,655.12,0.71,48938.85,0.44,859.62,0.93,100.05,0.11
416,Entry Long,enter long,2024-04-05 13:30,67416.12,1.364658,655.12,0.71,48938.85,0.44,859.62,0.93,100.05,0.11
415,Exit Long,win,2024-04-05 07:30,67545.55,1.380783,1191.70,1.29,48283.73,0.81,1333.60,1.45,918.00,1.00
415,Entry Long,enter long,2024-04-05 03:00,66628.82,1.380783,1191.70,1.29,48283.73,0.81,1333.60,1.45,918.00,1.00
